TOKEN	WEIGHT
allwater	-5.442156824807317e-06
truethe	-5.44207921769849e-06
Scuds	-5.442063447129069e-06
VINsoN	-5.442004407071131e-06
Milken	-5.441998458638843e-06
tasteful	-5.441939109788134e-06
alizarin	-5.441440969427556e-06
.Johnson	-5.4410100780412425e-06
kota	-5.440682836178841e-06
Splawn	-5.440666325842252e-06
Lumumba	-5.440632564267447e-06
2575	-5.440460889287796e-06
Fagan	-5.440218877312519e-06
Jointstock	-5.439735387385732e-06
allpurpose	-5.439532754377045e-06
Americal	-5.439451205042341e-06
uARY	-5.439393312090423e-06
Commuittee	-5.439260877381208e-06
Chandlers	-5.439181822666196e-06
contraption	-5.4390443246395905e-06
withIn	-5.438858712387752e-06
10..	-5.438829853494836e-06
inly	-5.43879183433766e-06
lambasted	-5.438594757666916e-06
esolution	-5.438509192986873e-06
Dyess	-5.438339650956876e-06
Perdido	-5.438277789534753e-06
Massie	-5.437989093672174e-06
Manzanar	-5.437865147860731e-06
abo	-5.437778361523971e-06
Booher	-5.437382633455014e-06
Krugman	-5.437331218261154e-06
legislalion	-5.437189503734372e-06
ALCM	-5.437099302309308e-06
pretenders	-5.436880776033772e-06
bitumen	-5.436535448409547e-06
thave	-5.436174446675646e-06
conceited	-5.436121383736833e-06
restarting	-5.436107014184182e-06
coaloil	-5.4360493868921005e-06
pid	-5.436030197700243e-06
Marksmanship	-5.435875093811379e-06
robins	-5.435740782038296e-06
Gull	-5.435270448132588e-06
specialities	-5.435168496995981e-06
ALLENS	-5.435026345240644e-06
thmn	-5.434969818930589e-06
9020	-5.434900924025488e-06
371.25	-5.434809248083008e-06
ILL	-5.4346934972142784e-06
Amvets	-5.434282734102306e-06
asif	-5.434165901858566e-06
reading-	-5.43395093015613e-06
Statc	-5.433774322823346e-06
thoseand	-5.433597083702391e-06
sano	-5.433529326556923e-06
-second	-5.433314981070838e-06
Govermient	-5.43315918725696e-06
Peppers	-5.4331048703956175e-06
Hondo	-5.43302566294853e-06
Har	-5.432847296401339e-06
thralldom	-5.432810267099095e-06
crony	-5.432742352283221e-06
1146	-5.432691487923256e-06
chauvinism	-5.432563787745961e-06
Permian	-5.43248711675838e-06
Wipe	-5.432418826521901e-06
2520	-5.432334292011535e-06
roadmaking	-5.432298044232015e-06
daly	-5.432157880877278e-06
FI	-5.431818407823174e-06
webs	-5.4317193723656205e-06
hedid	-5.431713377694517e-06
Trainer	-5.431682204348152e-06
uncrowned	-5.431379838878044e-06
swirl	-5.43114259369006e-06
Woodyard	-5.430872693745582e-06
andits	-5.430831925616073e-06
pickpockets	-5.430723435171892e-06
Faddis	-5.430644793921552e-06
8.15	-5.43063011949873e-06
Odin	-5.430156575897946e-06
ha-	-5.429807343743806e-06
PACA	-5.429805504085931e-06
Pfeiffer	-5.429610248394593e-06
railcars	-5.429551093375623e-06
tohear	-5.4293988542391e-06
1.012	-5.429340860364147e-06
oght	-5.429309712691031e-06
selfimage	-5.429071389156649e-06
0MB	-5.428656925499964e-06
peacea	-5.428649727881689e-06
Imagined	-5.428586390589554e-06
Congressbut	-5.428527452940527e-06
highcaliber	-5.428512578299624e-06
extrapolation	-5.428504686553341e-06
Obligation	-5.428498382537291e-06
Tayabas	-5.428310875025297e-06
Bodies	-5.428100579427308e-06
Sonnenfeldt	-5.427843371644389e-06
47.3	-5.427735581780398e-06
Treblinka	-5.427538902704426e-06
welldressed	-5.427268807670659e-06
fior	-5.427039814664418e-06
Sins	-5.427029586244538e-06
GS5	-5.4268264170519476e-06
Situations	-5.426819916814219e-06
disestablish	-5.426691728784741e-06
ameasure	-5.426587292629731e-06
.National	-5.4264865376834635e-06
Therese	-5.426445771534072e-06
syllogism	-5.426392377164524e-06
332.000	-5.426048079917167e-06
widgets	-5.4258009866091266e-06
sable	-5.4257889515476534e-06
1632	-5.425760675082153e-06
superphosphate	-5.425526362632134e-06
DRC	-5.425521109260924e-06
Quinlan	-5.425519869310379e-06
illtreatment	-5.4254014610745235e-06
Hoosac	-5.425311840779389e-06
th.at	-5.4249514222442164e-06
war.	-5.424713942362079e-06
selfassertion	-5.424620918697676e-06
Tarrytown	-5.4240543337077855e-06
scoutmaster	-5.423963432977431e-06
deficiences	-5.423915181604757e-06
Texas..	-5.423721443835624e-06
.opportunity	-5.42355865761533e-06
infiltrators	-5.423507402242631e-06
magnificant	-5.423288541176457e-06
superimposing	-5.423284137633476e-06
ravings	-5.423251091506881e-06
Kroger	-5.423224270597362e-06
excrescence	-5.423216733897341e-06
Troubles	-5.423191458024228e-06
Jamaicans	-5.423124942354619e-06
Gujarat	-5.422992351822875e-06
impaled	-5.422797814429424e-06
GS9	-5.422648487476139e-06
Huguenots	-5.422643728933735e-06
Nearby	-5.4225767132569255e-06
McADOO	-5.422569492208917e-06
amoral	-5.422545722522444e-06
browntail	-5.422469687766631e-06
RoTH	-5.422407170652062e-06
Bottle	-5.4223965634742795e-06
arly	-5.422285483040179e-06
tlae	-5.422253431960523e-06
HALPERN	-5.422251356992162e-06
radiogram	-5.422064880345684e-06
80cent	-5.421966652476722e-06
Frame	-5.421951604854612e-06
Krulak	-5.421917614737505e-06
Suprene	-5.4218337977060934e-06
Itmay	-5.421806554121014e-06
forone	-5.421438517802384e-06
Joffre	-5.421390019105369e-06
persos	-5.42128028800541e-06
Cowgill	-5.421050426151249e-06
Capito	-5.4209380706461645e-06
In.the	-5.4207474894201184e-06
Shanker	-5.420718374905267e-06
propostion	-5.4200737991325305e-06
Illnois	-5.420071988267706e-06
goldbug	-5.4199346623977744e-06
Gambia	-5.419846512048138e-06
unilateralism	-5.419460836056072e-06
thiit	-5.419376415010345e-06
unachievable	-5.419224498818308e-06
Regulators	-5.419164451833317e-06
8193	-5.419149491679128e-06
Jurist	-5.4191044750410715e-06
forelock	-5.419102722848421e-06
businessa	-5.418876964287893e-06
meteorologist	-5.4188502108464285e-06
Bicknell	-5.418732759451325e-06
Fife	-5.418665512329696e-06
3:30.	-5.418608551318927e-06
562.	-5.418536229067457e-06
highland	-5.418339309059515e-06
universitybased	-5.4182628740419485e-06
Invoice	-5.418103885755418e-06
1178	-5.418074377421757e-06
sealskins	-5.418055136582177e-06
Spingarn	-5.418044751522049e-06
Gauley	-5.417951123319295e-06
Renville	-5.417849209924796e-06
instream	-5.417807931908466e-06
Washigton	-5.41779458987298e-06
narrator	-5.417770220056347e-06
Exercising	-5.417405024745957e-06
ingratiate	-5.41730449454951e-06
Tames	-5.417184367599718e-06
Mayport	-5.417115809629881e-06
tieups	-5.417033396235393e-06
casesin	-5.4170062427592765e-06
5508	-5.4167042583578665e-06
Townes	-5.416645883425616e-06
Anxious	-5.4165510344511695e-06
Cort	-5.416135048234151e-06
Zuckerman	-5.416126539995908e-06
poe	-5.416117917817569e-06
T.J.	-5.416006752136888e-06
essayist	-5.4157944984881324e-06
alowed	-5.4156797408462286e-06
rectum	-5.41556717432965e-06
meridians	-5.415255416661131e-06
tractable	-5.415057749607867e-06
awayfrom	-5.414720403225998e-06
solitudes	-5.414712672062145e-06
sprees	-5.414620010951934e-06
dislocating	-5.414392413904703e-06
LaPorte	-5.414257874421707e-06
1921..	-5.4141639972962865e-06
Starkey	-5.414142666685752e-06
reqired	-5.414091027985438e-06
thefe	-5.414077671445508e-06
Event	-5.4140439214646236e-06
39.1	-5.414017038724075e-06
imitators	-5.413759616238813e-06
personhood	-5.4137247440082886e-06
20.50	-5.4136239190252265e-06
LYMAN	-5.4135602473124624e-06
set-	-5.413328536139834e-06
ppm	-5.413081709921815e-06
46.8	-5.412847037214981e-06
dovn	-5.412710331205429e-06
stockjobbing	-5.412489671328419e-06
Combest	-5.412480939741491e-06
TRACEY	-5.412449169934712e-06
Kosharovsky	-5.41243383452524e-06
riseto	-5.4120296201349555e-06
1657	-5.411967737365287e-06
orchids	-5.411927293332664e-06
Soaring	-5.411882330335423e-06
Mindoro	-5.411825567030992e-06
t2	-5.411691112766129e-06
found-	-5.411635564854103e-06
Justinian	-5.411597248087526e-06
entrenchment	-5.41155496314706e-06
monththe	-5.411214312939178e-06
Lasting	-5.411165559491266e-06
Nails	-5.41107679910777e-06
PAY	-5.411015558010383e-06
SpeakerI	-5.411012883090214e-06
uill	-5.410879062070329e-06
Warriner	-5.410674589837753e-06
-Clerk	-5.410537527854941e-06
Constitu	-5.4102393499072746e-06
DYMALLY	-5.4100362397180744e-06
Comgress	-5.410025789834124e-06
mee	-5.409949081290337e-06
Dynamic	-5.409894247203721e-06
112th	-5.409728545685945e-06
werc	-5.4096491112967375e-06
Deakyne	-5.409562763352379e-06
thinik	-5.409473821312803e-06
ourpeople	-5.409389462565763e-06
wherefores	-5.409327813794208e-06
Sp4c	-5.409234871051563e-06
Butand	-5.40900587480571e-06
.gentlemen	-5.408793788174528e-06
825.	-5.408711699507065e-06
Wladyslaw	-5.408579526242029e-06
holdIng	-5.408357850191372e-06
-Let	-5.408352643629437e-06
iee	-5.4082277145278545e-06
toextend	-5.408211099634786e-06
bicker	-5.408204305585897e-06
2057	-5.408133994945469e-06
gohl	-5.408011680185734e-06
leislation	-5.407815398904513e-06
Crist	-5.407794365703529e-06
RJR	-5.407738235446058e-06
SATTERFIELD	-5.407595583774913e-06
urbane	-5.407321566865125e-06
days..	-5.407280878432253e-06
scapegoating	-5.4071354490611715e-06
Plaquemines	-5.406948910800229e-06
thatmay	-5.40685986737313e-06
910.	-5.4067847721113136e-06
Respite	-5.406516829020789e-06
groom	-5.406432996838283e-06
2176	-5.406241667036995e-06
Papal	-5.406193035215166e-06
themof	-5.406151549263406e-06
1574	-5.405986072467861e-06
Marinette	-5.4059559496248416e-06
whiter	-5.405955542791649e-06
searchable	-5.405806845152276e-06
visceral	-5.4057118432956844e-06
myopinion	-5.405695799483691e-06
valorein	-5.405486502795186e-06
CDA	-5.405482907672284e-06
2226	-5.405469147217135e-06
Regnery	-5.40536244844839e-06
unstoppable	-5.405257905288346e-06
pickings	-5.405118318211883e-06
RECOrD	-5.405101533516781e-06
nonassessable	-5.404978605690019e-06
Pepperdine	-5.404868100552638e-06
promontory	-5.404863505102742e-06
sneaks	-5.404694850816143e-06
Directives	-5.404683436556187e-06
Tanaka	-5.40468332703792e-06
reminiscing	-5.404529632588287e-06
274.000.000	-5.404523542421627e-06
prope	-5.404471295715671e-06
Interviewed	-5.404420973182102e-06
atll	-5.404340560280067e-06
Presbytery	-5.404208390252604e-06
interbank	-5.403808714215409e-06
theboard	-5.403710836255734e-06
Spinal	-5.403516983886829e-06
imaking	-5.403325309152682e-06
1.178	-5.403192617214586e-06
literatim	-5.403148111701197e-06
industria	-5.403130537483163e-06
Thait	-5.402899117217823e-06
tlmat	-5.402700318791509e-06
BILBRAY	-5.4026059153570575e-06
Vell	-5.402570160389838e-06
Grammar	-5.4024923830673725e-06
Liege	-5.402392107782151e-06
116th	-5.4022675498049285e-06
51.2	-5.402029155455083e-06
reachable	-5.401988522654668e-06
Clackamas	-5.401985834151281e-06
umade	-5.401844454123303e-06
home..	-5.401815445957314e-06
DIBBLE	-5.401748709402342e-06
genileman	-5.4017343459123755e-06
Rosemarie	-5.401724166892237e-06
Durborow	-5.401695478527672e-06
finishers	-5.401569480150405e-06
questior	-5.401565535287922e-06
Hankow	-5.4014902703559075e-06
Scull	-5.401452092488449e-06
goldand	-5.4012746145888775e-06
Murmansk	-5.401245077029769e-06
mils	-5.401141556193379e-06
4035	-5.401076575210413e-06
Pinchbaeck	-5.400986462123125e-06
140th	-5.400941245117445e-06
1.472	-5.400933110723842e-06
Quito	-5.400660790387474e-06
RFCORD	-5.400546666525455e-06
551.	-5.4005064556686025e-06
Rebuild	-5.400487719512026e-06
stamptax	-5.39992083659555e-06
Rao	-5.399884893414636e-06
Kolb	-5.39976260583189e-06
gladiator	-5.3994733727974876e-06
companies-	-5.3992985123212955e-06
Sheen	-5.3992799306516216e-06
Alvaro	-5.398676343515491e-06
1309.	-5.398576164277803e-06
whenI	-5.398542343994739e-06
fishy	-5.3981674229701916e-06
companyowned	-5.397937695679259e-06
ticked	-5.397804575355458e-06
shan	-5.397718288652951e-06
-meet	-5.397425634393429e-06
cropper	-5.397349836557245e-06
Measurement	-5.397128403856298e-06
Gao	-5.396658441807161e-06
6rder	-5.396549097564282e-06
arewe	-5.396419896461611e-06
diplomatist	-5.396407682648263e-06
thatTo	-5.395955440918237e-06
frous	-5.395884973523087e-06
299.000	-5.3957883765615975e-06
pimps	-5.39557659110994e-06
tuch	-5.395350302519598e-06
unread	-5.395333118074581e-06
2516.	-5.395259000507969e-06
Norse	-5.395117994635306e-06
tese	-5.395112987455653e-06
Jett	-5.394969579695413e-06
expropriations	-5.394937858109798e-06
19661	-5.394509788271449e-06
ffom	-5.394293954673645e-06
miscalculate	-5.394137324740164e-06
do.	-5.393930229948678e-06
dny	-5.39366610522211e-06
Hofstra	-5.393281057397256e-06
lordship	-5.393223238900147e-06
Groesbeck	-5.393219533669024e-06
microloan	-5.393111577577482e-06
overenthusiastic	-5.3929189808162885e-06
man.	-5.392795490380922e-06
holdovers	-5.392599376816815e-06
revolutionizes	-5.3925575287533315e-06
Govertment	-5.3925470267621464e-06
peopleif	-5.3924185184787454e-06
4002	-5.39204895997316e-06
549.	-5.391770369135491e-06
61.7	-5.391587591634179e-06
4481	-5.391530179411491e-06
Alpheus	-5.3911835733367775e-06
blustering	-5.391026383500421e-06
mali	-5.390983814841656e-06
14.000.	-5.390939080022385e-06
shoemaking	-5.390884858766778e-06
42.7	-5.390832870739537e-06
billsection	-5.390794851551654e-06
1464	-5.390786270053476e-06
15..	-5.390785773362558e-06
amputate	-5.3907208066637225e-06
emitters	-5.3907077054312145e-06
aboutI	-5.390589799365962e-06
warit	-5.390584651919356e-06
GlennChafee	-5.390555338950095e-06
1+	-5.390309079369281e-06
visage	-5.390259335791051e-06
nld	-5.390000887206822e-06
amunt	-5.38988714383652e-06
EADS	-5.38979151627296e-06
wroughtiron	-5.3896767797317975e-06
3.34	-5.389351138305039e-06
sluice	-5.38918941731135e-06
Taxexempt	-5.388990110195208e-06
heo	-5.388815217684431e-06
arny	-5.388595548015961e-06
Yorkthat	-5.388416419410806e-06
uless	-5.388351648952291e-06
Resolve	-5.388294219193856e-06
2102	-5.387977267289421e-06
underhand	-5.387807912215282e-06
Strawn	-5.387773894898756e-06
Manchukuo	-5.3877649866925165e-06
patrician	-5.387561436293225e-06
mintues	-5.387451094747634e-06
repurchased	-5.387275024679694e-06
1.870	-5.387167060492061e-06
flict	-5.3870112303590544e-06
WAS	-5.386857467047087e-06
obediently	-5.386792706665789e-06
tannin	-5.386512711355054e-06
availabilities	-5.386503660061167e-06
Elisabeth	-5.38650170783943e-06
shored	-5.386322964623732e-06
PanamaPacific	-5.386282145288341e-06
sluggishness	-5.386271753896699e-06
representa	-5.386268555791518e-06
Ellwood	-5.386266390969206e-06
Treasures	-5.386032934119747e-06
interruptible	-5.38587851180607e-06
ques.tion	-5.3858587120283025e-06
Prank	-5.3858450009245415e-06
Wymans	-5.385800585043389e-06
soa	-5.38572382873842e-06
fatalistic	-5.385673401427092e-06
SMr	-5.385662325547814e-06
time.-	-5.385658788344102e-06
smirch	-5.385571653042346e-06
thes6	-5.385562991993957e-06
interviewers	-5.385435710789095e-06
342.000	-5.385343930609392e-06
privateutility	-5.3852606622356214e-06
PRYCE	-5.3851708373862476e-06
market..	-5.385157064518169e-06
inet	-5.385053074860295e-06
PEPPERS	-5.3849442002218355e-06
ses-	-5.384282471237483e-06
amendmeuts	-5.384276593563076e-06
hereif	-5.3841639128668235e-06
whole-	-5.384134436169037e-06
insome	-5.384002345554355e-06
.citizens	-5.3838405511166104e-06
Ora	-5.383800609605266e-06
bolshevistic	-5.383752396403593e-06
fraudorder	-5.383658577661094e-06
underlay	-5.382978727774618e-06
Stateswould	-5.382971344605213e-06
lok	-5.382940293067526e-06
Coasters	-5.382930429597051e-06
whets	-5.382906911480934e-06
whythe	-5.382426917701661e-06
wrestler	-5.382336328776395e-06
Yampa	-5.38199147409299e-06
nothig	-5.381887856978299e-06
nai	-5.381598672073094e-06
eaid	-5.381466653650427e-06
anf	-5.381321518383945e-06
4400	-5.381308626305539e-06
Deferral	-5.381179560460817e-06
4.12	-5.3809839873323e-06
Cleve	-5.380922852987935e-06
dep	-5.380819628531613e-06
nority	-5.380577693527187e-06
tais	-5.380555591821045e-06
-support	-5.380408145355583e-06
bene-	-5.380298727504874e-06
XXXIV	-5.3802789844655056e-06
attenion	-5.380057759062813e-06
Dickenson	-5.379731089742723e-06
shirks	-5.3796829810538056e-06
fnr	-5.379638798650823e-06
buildingtrades	-5.379322692919097e-06
SolarzMichel	-5.379181977788857e-06
bodyof	-5.379028544726465e-06
landsand	-5.378871253613799e-06
entree	-5.3786222562154495e-06
Congressperson	-5.378564875333793e-06
Wan	-5.378525972879301e-06
Caps	-5.378396264121331e-06
Volunteerism	-5.3783243606205966e-06
reportin	-5.3781604909861006e-06
Ruin	-5.378036676784889e-06
ciency	-5.377998188686127e-06
we*	-5.377928565610581e-06
falloff	-5.377926857390404e-06
-45	-5.377762721848147e-06
sts	-5.3774390026665e-06
thiig	-5.377368854357786e-06
Spealer	-5.377242050584309e-06
toayes	-5.377091462592488e-06
jt	-5.376990230184093e-06
leople	-5.3762146285789525e-06
symphonic	-5.376170308647089e-06
drouth	-5.37597098554469e-06
Railpax	-5.375940638261475e-06
pasteurization	-5.3758296618191895e-06
certaii	-5.3757545934887806e-06
plainspoken	-5.375629086894685e-06
2.49	-5.375540359100432e-06
Ovarian	-5.375488953064994e-06
1.920.	-5.375437083786762e-06
Essen	-5.375423219277287e-06
antimoney	-5.375283395184283e-06
Simone	-5.375243775883167e-06
outspend	-5.375207561702699e-06
brushfire	-5.3751884380772956e-06
Murchison	-5.37507090975719e-06
Inadequacy	-5.3750382421941965e-06
1360	-5.375035383777527e-06
Senators..	-5.374925012640661e-06
1376	-5.374830836901631e-06
jockeys	-5.374706777840699e-06
generalpurpose	-5.374563060279504e-06
robotic	-5.374232497490635e-06
calledand	-5.374170214164738e-06
transshipping	-5.3738735146634095e-06
50.7	-5.373845150372634e-06
permitted-	-5.373840628145675e-06
Androscoggin	-5.373783821795317e-06
shootdown	-5.373679094906423e-06
enterprisers	-5.373369963491178e-06
Hiatt	-5.3731503142559586e-06
parities	-5.372994683076867e-06
Ilot	-5.372807116883881e-06
nanny	-5.372565689150052e-06
languagethe	-5.372342924508243e-06
flatters	-5.372259006867122e-06
-letter	-5.372134586241102e-06
Spanishsurnamed	-5.372122869183237e-06
plover	-5.3720375763244385e-06
hunk	-5.37203634872325e-06
toehold	-5.371984326316544e-06
absolutes	-5.371884330143744e-06
aster	-5.371531970275267e-06
iaking	-5.371355742667871e-06
Bradys	-5.3713041191256505e-06
Uke	-5.37123278722062e-06
Sergei	-5.370858424632013e-06
Wearing	-5.370594882071159e-06
thiskind	-5.370356895506947e-06
Snows	-5.370330584463188e-06
draperies	-5.370317880580384e-06
subsumed	-5.3702891214061446e-06
penance	-5.370045267300852e-06
againto	-5.369892343994368e-06
tawdry	-5.369841661301836e-06
doublespeak	-5.369768928757662e-06
46.4	-5.369751667933884e-06
bushels..	-5.369669535643121e-06
Devereux	-5.369519702127463e-06
escapee	-5.369403624343762e-06
343.000	-5.369262016513785e-06
sey	-5.369231422141385e-06
ghostly	-5.368889861495341e-06
FICER	-5.368859880545623e-06
nittygritty	-5.368823956107809e-06
yield.to	-5.368104481850603e-06
12.20	-5.368009890797049e-06
AVIS	-5.367879342250886e-06
2.450.000	-5.367534572018069e-06
threo	-5.367434043430317e-06
enshrouded	-5.367394696439728e-06
Ramapo	-5.36729334254688e-06
panning	-5.367221119348952e-06
Poul	-5.367036898485551e-06
femaleheaded	-5.3668440151123895e-06
cruised	-5.3666030286003e-06
thbe	-5.366492125400379e-06
moonshiner	-5.366425470978461e-06
quires	-5.366208545069947e-06
dolars	-5.366056399745756e-06
nooks	-5.365994273972632e-06
pasturing	-5.365987440752902e-06
Grandfather	-5.36579043981699e-06
Dangers	-5.365667343873861e-06
lawyerand	-5.365554140555065e-06
1722.	-5.3651757515968835e-06
187273	-5.365120503894662e-06
Almightys	-5.365101508183208e-06
rigidities	-5.365097233147937e-06
says..	-5.365096728644419e-06
longtermcare	-5.364875054264906e-06
